Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
7/03/2021 2:07:14 a. m.,"488","24,6","69","898"
7/03/2021 2:08:14 a. m.,"490","24,6","69","898"
7/03/2021 2:09:14 a. m.,"480","24,6","69","898"
7/03/2021 2:10:14 a. m.,"496","24,6","69","898"
7/03/2021 2:11:14 a. m.,"503","24,6","69","898"
7/03/2021 2:12:14 a. m.,"505","24,6","69","898"
7/03/2021 2:13:14 a. m.,"493","24,6","69","898"
7/03/2021 2:14:14 a. m.,"501","24,6","69","898"
7/03/2021 2:15:14 a. m.,"483","24,6","69","898"
7/03/2021 2:16:14 a. m.,"507","24,6","69","898"
7/03/2021 2:17:14 a. m.,"476","24,6","69","898"
7/03/2021 2:18:14 a. m.,"485","24,6","69","898"
7/03/2021 2:19:14 a. m.,"502","24,6","69","898"
7/03/2021 2:20:14 a. m.,"493","24,6","69","898"
7/03/2021 2:21:14 a. m.,"497","24,6","69","898"
7/03/2021 2:22:14 a. m.,"477","24,6","69","898"
7/03/2021 2:23:14 a. m.,"483","24,6","69","898"
7/03/2021 2:24:14 a. m.,"487","24,6","69","898"
7/03/2021 2:25:14 a. m.,"502","24,6","69","898"
7/03/2021 2:26:14 a. m.,"486","24,6","69","898"
7/03/2021 2:27:14 a. m.,"513","24,6","69","898"
7/03/2021 2:28:14 a. m.,"494","24,6","69","898"
7/03/2021 2:29:14 a. m.,"487","24,6","69","898"
7/03/2021 2:30:14 a. m.,"500","24,6","69","898"
7/03/2021 2:31:14 a. m.,"495","24,6","69","898"
7/03/2021 2:32:14 a. m.,"513","24,6","69","898"
7/03/2021 2:33:14 a. m.,"508","24,6","69","898"
7/03/2021 2:34:14 a. m.,"497","24,6","69","898"
7/03/2021 2:35:14 a. m.,"496","24,6","69","898"
7/03/2021 2:36:14 a. m.,"499","24,5","69","898"
7/03/2021 2:37:14 a. m.,"488","24,6","69","898"
7/03/2021 2:38:14 a. m.,"505","24,6","69","898"
7/03/2021 2:39:14 a. m.,"484","24,5","69","898"
7/03/2021 2:40:14 a. m.,"492","24,5","69","898"
7/03/2021 2:41:14 a. m.,"509","24,5","69","898"
7/03/2021 2:42:14 a. m.,"491","24,5","69","898"
7/03/2021 2:43:14 a. m.,"486","24,6","69","898"
7/03/2021 2:44:14 a. m.,"494","24,5","69","898"
7/03/2021 2:45:14 a. m.,"494","24,5","69","898"
7/03/2021 2:46:14 a. m.,"491","24,5","69","898"
7/03/2021 2:47:14 a. m.,"484","24,6","69","898"
7/03/2021 2:48:14 a. m.,"489","24,5","69","898"
7/03/2021 2:49:14 a. m.,"489","24,5","69","898"
7/03/2021 2:50:14 a. m.,"490","24,5","69","898"
7/03/2021 2:51:14 a. m.,"502","24,5","69","898"
7/03/2021 2:52:14 a. m.,"478","24,5","69","898"
7/03/2021 2:53:14 a. m.,"489","24,6","69","898"
7/03/2021 2:54:14 a. m.,"494","24,5","69","898"
7/03/2021 2:55:14 a. m.,"500","24,5","69","898"
7/03/2021 2:56:14 a. m.,"504","24,5","69","898"
7/03/2021 2:57:14 a. m.,"490","24,5","69","898"
7/03/2021 2:58:14 a. m.,"499","24,6","69","898"
7/03/2021 2:59:14 a. m.,"497","24,5","69","898"
7/03/2021 3:00:14 a. m.,"491","24,6","69","898"
7/03/2021 3:01:14 a. m.,"496","24,5","69","898"
7/03/2021 3:02:14 a. m.,"495","24,5","69","898"
7/03/2021 3:03:14 a. m.,"491","24,6","69","898"
7/03/2021 3:04:14 a. m.,"502","24,5","69","898"
7/03/2021 3:05:14 a. m.,"489","24,6","69","898"
7/03/2021 3:06:14 a. m.,"507","24,6","69","898"
7/03/2021 3:07:14 a. m.,"514","24,5","69","898"
7/03/2021 3:08:14 a. m.,"515","24,5","69","898"
7/03/2021 3:09:14 a. m.,"519","24,5","69","898"
7/03/2021 3:10:14 a. m.,"501","24,5","69","898"
7/03/2021 3:11:14 a. m.,"497","24,5","69","898"
7/03/2021 3:12:14 a. m.,"486","24,5","69","898"
7/03/2021 3:13:14 a. m.,"489","24,5","69","898"
7/03/2021 3:14:14 a. m.,"479","24,5","69","898"
7/03/2021 3:15:14 a. m.,"509","24,5","69","898"
7/03/2021 3:16:14 a. m.,"482","24,5","70","898"
7/03/2021 3:17:14 a. m.,"480","24,5","70","898"
7/03/2021 3:18:14 a. m.,"501","24,5","70","898"
7/03/2021 3:19:14 a. m.,"494","24,5","70","898"
7/03/2021 3:20:14 a. m.,"480","24,5","70","898"
7/03/2021 3:21:14 a. m.,"500","24,5","70","898"
7/03/2021 3:22:14 a. m.,"480","24,5","70","898"
7/03/2021 3:23:14 a. m.,"490","24,5","70","898"
7/03/2021 3:24:14 a. m.,"492","24,5","70","898"
7/03/2021 3:25:14 a. m.,"485","24,5","70","898"
7/03/2021 3:26:14 a. m.,"489","24,5","70","898"
7/03/2021 3:27:14 a. m.,"483","24,5","70","898"
7/03/2021 3:28:14 a. m.,"477","24,5","70","898"
7/03/2021 3:29:14 a. m.,"463","24,5","70","898"
7/03/2021 3:30:14 a. m.,"468","24,5","70","898"
7/03/2021 3:31:14 a. m.,"491","24,5","70","898"
7/03/2021 3:32:14 a. m.,"496","24,5","70","898"
7/03/2021 3:33:14 a. m.,"482","24,5","70","898"
7/03/2021 3:34:14 a. m.,"493","24,5","70","898"
7/03/2021 3:35:14 a. m.,"487","24,5","70","898"
7/03/2021 3:36:14 a. m.,"479","24,5","70","898"
7/03/2021 3:37:14 a. m.,"478","24,5","70","898"
7/03/2021 3:38:14 a. m.,"489","24,5","70","898"
7/03/2021 3:39:14 a. m.,"496","24,5","70","898"
7/03/2021 3:40:14 a. m.,"473","24,5","70","898"
7/03/2021 3:41:14 a. m.,"501","24,5","70","898"
7/03/2021 3:42:14 a. m.,"480","24,5","70","898"
7/03/2021 3:43:14 a. m.,"490","24,5","70","898"
7/03/2021 3:44:14 a. m.,"488","24,5","70","898"
7/03/2021 3:45:14 a. m.,"488","24,5","70","898"
7/03/2021 3:46:14 a. m.,"489","24,5","70","898"
7/03/2021 3:47:14 a. m.,"485","24,5","70","898"
7/03/2021 3:48:14 a. m.,"500","24,5","70","898"
7/03/2021 3:49:14 a. m.,"494","24,5","70","898"
7/03/2021 3:50:14 a. m.,"501","24,5","69","898"
7/03/2021 3:51:14 a. m.,"496","24,5","69","898"
7/03/2021 3:52:14 a. m.,"497","24,5","69","898"
7/03/2021 3:53:14 a. m.,"500","24,5","69","898"
7/03/2021 3:54:14 a. m.,"506","24,5","69","898"
7/03/2021 3:55:14 a. m.,"500","24,5","69","898"
7/03/2021 3:56:14 a. m.,"490","24,5","69","898"
7/03/2021 3:57:14 a. m.,"502","24,5","70","898"
7/03/2021 3:58:14 a. m.,"511","24,5","70","898"
7/03/2021 3:59:14 a. m.,"497","24,5","70","898"
7/03/2021 4:00:14 a. m.,"487","24,5","70","898"
7/03/2021 4:01:14 a. m.,"505","24,5","70","898"
7/03/2021 4:02:14 a. m.,"502","24,5","70","898"
7/03/2021 4:03:14 a. m.,"473","24,5","70","898"
7/03/2021 4:04:14 a. m.,"487","24,5","70","898"
7/03/2021 4:05:14 a. m.,"501","24,5","70","898"
7/03/2021 4:06:14 a. m.,"491","24,5","70","898"
7/03/2021 4:07:14 a. m.,"483","24,5","70","898"
7/03/2021 4:08:14 a. m.,"479","24,5","70","898"
7/03/2021 4:09:14 a. m.,"484","24,5","70","898"
7/03/2021 4:10:14 a. m.,"484","24,4","70","898"
7/03/2021 4:11:14 a. m.,"480","24,4","70","898"
7/03/2021 4:12:14 a. m.,"478","24,5","70","898"
7/03/2021 4:13:14 a. m.,"487","24,5","70","898"
7/03/2021 4:14:14 a. m.,"489","24,5","70","898"
7/03/2021 4:15:14 a. m.,"477","24,4","69","898"
7/03/2021 4:16:14 a. m.,"496","24,5","69","898"
7/03/2021 4:17:14 a. m.,"497","24,5","69","898"
7/03/2021 4:18:14 a. m.,"488","24,5","69","898"
7/03/2021 4:19:14 a. m.,"495","24,5","69","898"
7/03/2021 4:20:14 a. m.,"493","24,4","69","898"
7/03/2021 4:21:14 a. m.,"501","24,4","69","898"
7/03/2021 4:22:14 a. m.,"502","24,5","69","898"
7/03/2021 4:23:14 a. m.,"490","24,4","69","898"
7/03/2021 4:24:14 a. m.,"500","24,4","69","898"
7/03/2021 4:25:14 a. m.,"501","24,5","69","898"
7/03/2021 4:26:14 a. m.,"493","24,4","69","898"
7/03/2021 4:27:14 a. m.,"495","24,4","69","898"
7/03/2021 4:28:14 a. m.,"495","24,5","69","898"
7/03/2021 4:29:14 a. m.,"504","24,5","69","898"
7/03/2021 4:30:14 a. m.,"506","24,4","69","898"
7/03/2021 4:31:14 a. m.,"487","24,4","69","898"
7/03/2021 4:32:14 a. m.,"489","24,5","69","898"
7/03/2021 4:33:14 a. m.,"502","24,4","69","898"
7/03/2021 4:34:14 a. m.,"483","24,4","69","898"
7/03/2021 4:35:14 a. m.,"500","24,4","69","898"
7/03/2021 4:36:14 a. m.,"501","24,4","69","898"
7/03/2021 4:37:14 a. m.,"495","24,4","69","898"
7/03/2021 4:38:14 a. m.,"476","24,5","69","898"
7/03/2021 4:39:14 a. m.,"491","24,4","69","898"
7/03/2021 4:40:14 a. m.,"494","24,4","69","898"
7/03/2021 4:41:14 a. m.,"475","24,4","69","898"
7/03/2021 4:42:14 a. m.,"499","24,4","69","898"
7/03/2021 4:43:14 a. m.,"488","24,4","69","898"
7/03/2021 4:44:14 a. m.,"483","24,4","69","898"
7/03/2021 4:45:14 a. m.,"470","24,4","69","898"
7/03/2021 4:46:14 a. m.,"495","24,4","69","898"
7/03/2021 4:47:14 a. m.,"480","24,4","69","898"
7/03/2021 4:48:14 a. m.,"487","24,4","69","898"
7/03/2021 4:49:14 a. m.,"503","24,4","69","898"
7/03/2021 4:50:14 a. m.,"499","24,4","69","898"
7/03/2021 4:51:14 a. m.,"501","24,4","69","898"
7/03/2021 4:52:14 a. m.,"490","24,4","69","898"
7/03/2021 4:53:14 a. m.,"497","24,4","69","898"
7/03/2021 4:54:14 a. m.,"482","24,4","69","898"
7/03/2021 4:55:14 a. m.,"500","24,4","69","898"
7/03/2021 4:56:14 a. m.,"500","24,4","69","898"
7/03/2021 4:57:14 a. m.,"496","24,4","69","898"
7/03/2021 4:58:14 a. m.,"496","24,4","69","898"
7/03/2021 4:59:14 a. m.,"491","24,4","69","898"
7/03/2021 5:00:14 a. m.,"490","24,4","69","898"
7/03/2021 5:01:14 a. m.,"501","24,4","69","898"
7/03/2021 5:02:14 a. m.,"500","24,4","69","898"
7/03/2021 5:03:14 a. m.,"503","24,4","69","898"
7/03/2021 5:04:14 a. m.,"483","24,4","69","898"
7/03/2021 5:05:14 a. m.,"478","24,4","70","898"
7/03/2021 5:06:14 a. m.,"490","24,4","70","898"
7/03/2021 5:07:14 a. m.,"483","24,4","70","898"
7/03/2021 5:08:14 a. m.,"485","24,4","70","898"
7/03/2021 5:09:14 a. m.,"515","24,4","70","898"
7/03/2021 5:10:14 a. m.,"483","24,4","70","898"
7/03/2021 5:11:14 a. m.,"498","24,4","70","898"
7/03/2021 5:12:14 a. m.,"481","24,4","70","898"
7/03/2021 5:13:14 a. m.,"494","24,4","70","898"
7/03/2021 5:14:14 a. m.,"490","24,4","70","898"
7/03/2021 5:15:14 a. m.,"492","24,4","70","898"
7/03/2021 5:16:14 a. m.,"503","24,4","70","898"
7/03/2021 5:17:14 a. m.,"483","24,4","70","898"
7/03/2021 5:18:14 a. m.,"509","24,3","70","898"
7/03/2021 5:19:14 a. m.,"472","24,3","70","898"
7/03/2021 5:20:14 a. m.,"524","24,3","70","898"
7/03/2021 5:21:14 a. m.,"485","24,4","70","898"
7/03/2021 5:22:14 a. m.,"508","24,4","70","898"
7/03/2021 5:23:14 a. m.,"501","24,4","70","898"
7/03/2021 5:24:14 a. m.,"504","24,4","70","898"
7/03/2021 5:25:14 a. m.,"504","24,4","70","898"
7/03/2021 5:26:14 a. m.,"499","24,4","70","898"
7/03/2021 5:27:14 a. m.,"494","24,4","70","898"
7/03/2021 5:28:14 a. m.,"504","24,4","70","898"
7/03/2021 5:29:14 a. m.,"523","24,4","70","898"
7/03/2021 5:30:14 a. m.,"520","24,4","70","898"
7/03/2021 5:31:14 a. m.,"502","24,4","70","898"
7/03/2021 5:32:14 a. m.,"511","24,4","70","898"
7/03/2021 5:33:14 a. m.,"492","24,4","71","898"
7/03/2021 5:34:14 a. m.,"500","24,3","70","898"
7/03/2021 5:35:14 a. m.,"507","24,4","70","898"
7/03/2021 5:36:14 a. m.,"496","24,4","70","898"
7/03/2021 5:37:14 a. m.,"498","24,3","70","898"
7/03/2021 5:38:14 a. m.,"488","24,3","70","899"
7/03/2021 5:39:14 a. m.,"500","24,3","70","898"
7/03/2021 5:40:14 a. m.,"496","24,3","70","899"
7/03/2021 5:41:14 a. m.,"491","24,3","70","899"
7/03/2021 5:42:14 a. m.,"490","24,3","70","899"
7/03/2021 5:43:14 a. m.,"493","24,3","70","899"
7/03/2021 5:44:14 a. m.,"479","24,4","70","899"
7/03/2021 5:45:14 a. m.,"490","24,3","70","899"
7/03/2021 5:46:14 a. m.,"492","24,3","70","899"
7/03/2021 5:47:14 a. m.,"495","24,3","70","899"
7/03/2021 5:48:14 a. m.,"487","24,3","70","899"
7/03/2021 5:49:14 a. m.,"503","24,3","70","899"
7/03/2021 5:50:14 a. m.,"488","24,3","70","899"
7/03/2021 5:51:14 a. m.,"485","24,3","70","899"
7/03/2021 5:52:14 a. m.,"499","24,3","70","899"
7/03/2021 5:53:14 a. m.,"499","24,3","70","899"
7/03/2021 5:54:14 a. m.,"492","24,3","70","899"
7/03/2021 5:55:14 a. m.,"502","24,3","70","899"
7/03/2021 5:56:14 a. m.,"504","24,4","70","899"
7/03/2021 5:57:14 a. m.,"495","24,3","70","899"
7/03/2021 5:58:14 a. m.,"483","24,3","70","899"
7/03/2021 5:59:14 a. m.,"500","24,3","70","899"
7/03/2021 6:00:14 a. m.,"489","24,4","70","899"
7/03/2021 6:01:14 a. m.,"501","24,4","70","899"
7/03/2021 6:02:14 a. m.,"505","24,3","70","899"
7/03/2021 6:03:14 a. m.,"491","24,3","70","899"
7/03/2021 6:04:14 a. m.,"492","24,3","70","899"
7/03/2021 6:05:14 a. m.,"492","24,3","70","899"
7/03/2021 6:06:14 a. m.,"497","24,3","70","899"
7/03/2021 6:07:14 a. m.,"495","24,3","70","899"
7/03/2021 6:08:14 a. m.,"487","24,3","70","899"
7/03/2021 6:09:14 a. m.,"507","24,3","70","899"
7/03/2021 6:10:14 a. m.,"494","24,3","70","899"
7/03/2021 6:11:14 a. m.,"488","24,3","70","899"
7/03/2021 6:12:14 a. m.,"497","24,3","70","899"
7/03/2021 6:13:14 a. m.,"493","24,3","70","899"
7/03/2021 6:14:14 a. m.,"494","24,3","70","899"
7/03/2021 6:15:14 a. m.,"494","24,3","70","899"
7/03/2021 6:16:14 a. m.,"495","24,3","70","899"
7/03/2021 6:17:14 a. m.,"493","24,3","70","899"
7/03/2021 6:18:14 a. m.,"485","24,3","70","899"
7/03/2021 6:19:14 a. m.,"482","24,3","70","899"
7/03/2021 6:20:14 a. m.,"492","24,3","70","899"
7/03/2021 6:21:14 a. m.,"469","24,2","70","899"
7/03/2021 6:22:14 a. m.,"482","24,2","70","899"
7/03/2021 6:23:14 a. m.,"496","24,2","70","899"
7/03/2021 6:24:14 a. m.,"489","24,2","70","899"
7/03/2021 6:25:14 a. m.,"483","24,2","70","899"
7/03/2021 6:26:14 a. m.,"478","24,2","70","899"
7/03/2021 6:27:14 a. m.,"488","24,2","70","899"
7/03/2021 6:28:14 a. m.,"478","24,2","70","899"
7/03/2021 6:29:14 a. m.,"498","24,2","70","899"
7/03/2021 6:30:14 a. m.,"495","24,2","70","899"
7/03/2021 6:31:14 a. m.,"483","24,2","70","899"
7/03/2021 6:32:14 a. m.,"501","24,2","70","899"
7/03/2021 6:33:14 a. m.,"488","24,2","70","899"
7/03/2021 6:34:14 a. m.,"479","24,2","70","899"
7/03/2021 6:35:14 a. m.,"490","24,2","70","899"
7/03/2021 6:36:14 a. m.,"483","24,2","70","899"
7/03/2021 6:37:14 a. m.,"481","24,2","70","899"
7/03/2021 6:38:14 a. m.,"482","24,2","70","899"
7/03/2021 6:39:14 a. m.,"499","24,2","70","899"
7/03/2021 6:40:14 a. m.,"505","24,2","70","899"
7/03/2021 6:41:14 a. m.,"484","24,2","70","899"
7/03/2021 6:42:14 a. m.,"494","24,2","70","899"
7/03/2021 6:43:14 a. m.,"496","24,2","70","899"
7/03/2021 6:44:14 a. m.,"475","24,2","70","899"
7/03/2021 6:45:14 a. m.,"488","24,2","70","899"
7/03/2021 6:46:14 a. m.,"493","24,2","70","899"
7/03/2021 6:47:14 a. m.,"501","24,2","70","899"
7/03/2021 6:48:14 a. m.,"487","24,2","70","899"
7/03/2021 6:49:14 a. m.,"492","24,2","70","899"
7/03/2021 6:50:14 a. m.,"502","24,2","70","899"
7/03/2021 6:51:14 a. m.,"492","24,2","70","899"
7/03/2021 6:52:14 a. m.,"500","24,2","70","899"
7/03/2021 6:53:14 a. m.,"496","24,2","70","899"
7/03/2021 6:54:14 a. m.,"490","24,2","70","899"
7/03/2021 6:55:14 a. m.,"526","24,2","70","899"
7/03/2021 6:56:14 a. m.,"488","24,2","70","899"
7/03/2021 6:57:14 a. m.,"496","24,2","70","899"
7/03/2021 6:58:14 a. m.,"489","24,2","70","899"
7/03/2021 6:59:14 a. m.,"513","24,2","70","899"
7/03/2021 7:00:14 a. m.,"483","24,2","70","899"
7/03/2021 7:01:14 a. m.,"501","24,2","70","899"
7/03/2021 7:02:14 a. m.,"484","24,2","70","899"
7/03/2021 7:03:14 a. m.,"514","24,2","70","899"
7/03/2021 7:04:14 a. m.,"497","24,2","70","899"
7/03/2021 7:05:14 a. m.,"518","24,2","70","899"
7/03/2021 7:06:14 a. m.,"506","24,2","70","899"
7/03/2021 7:07:14 a. m.,"496","24,2","70","899"
7/03/2021 7:08:14 a. m.,"491","24,2","70","899"
7/03/2021 7:09:14 a. m.,"496","24,2","70","899"
7/03/2021 7:10:14 a. m.,"497","24,2","70","899"
7/03/2021 7:11:14 a. m.,"500","24,2","70","899"
7/03/2021 7:12:14 a. m.,"494","24,2","70","899"
7/03/2021 7:13:14 a. m.,"521","24,2","70","899"
7/03/2021 7:14:14 a. m.,"515","24,2","70","899"
7/03/2021 7:15:14 a. m.,"500","24,2","70","899"
7/03/2021 7:16:14 a. m.,"501","24,2","70","899"
7/03/2021 7:17:14 a. m.,"500","24,2","70","899"
7/03/2021 7:18:14 a. m.,"515","24,3","70","899"
7/03/2021 7:19:14 a. m.,"494","24,2","70","899"
7/03/2021 7:20:14 a. m.,"521","24,2","70","899"
7/03/2021 7:21:14 a. m.,"492","24,3","70","899"
7/03/2021 7:22:14 a. m.,"505","24,3","70","899"
7/03/2021 7:23:14 a. m.,"517","24,3","70","899"
7/03/2021 7:24:14 a. m.,"509","24,3","70","899"
7/03/2021 7:25:14 a. m.,"495","24,3","71","899"
7/03/2021 7:26:14 a. m.,"490","24,3","71","900"
7/03/2021 7:27:14 a. m.,"492","24,3","71","899"
7/03/2021 7:28:14 a. m.,"519","24,3","71","900"
7/03/2021 7:29:14 a. m.,"515","24,3","71","900"
7/03/2021 7:30:14 a. m.,"503","24,3","71","900"
7/03/2021 7:31:14 a. m.,"497","24,3","71","900"
7/03/2021 7:32:14 a. m.,"498","24,3","71","900"
7/03/2021 7:33:14 a. m.,"519","24,3","71","900"
7/03/2021 7:34:14 a. m.,"511","24,3","71","900"
7/03/2021 7:35:14 a. m.,"503","24,3","71","900"
7/03/2021 7:36:14 a. m.,"485","24,3","71","900"
7/03/2021 7:37:14 a. m.,"508","24,3","71","900"
7/03/2021 7:38:14 a. m.,"504","24,3","71","900"
7/03/2021 7:39:14 a. m.,"516","24,3","71","900"
7/03/2021 7:40:14 a. m.,"505","24,3","71","900"
7/03/2021 7:41:14 a. m.,"515","24,4","71","900"
7/03/2021 7:42:14 a. m.,"498","24,3","71","900"
7/03/2021 7:43:14 a. m.,"519","24,4","71","900"
7/03/2021 7:44:14 a. m.,"498","24,4","71","900"
7/03/2021 7:45:14 a. m.,"516","24,4","71","900"
7/03/2021 7:46:14 a. m.,"509","24,4","71","900"
7/03/2021 7:47:14 a. m.,"511","24,4","71","900"
7/03/2021 7:48:14 a. m.,"502","24,3","71","900"
7/03/2021 7:49:14 a. m.,"513","24,4","71","900"
7/03/2021 7:50:14 a. m.,"514","24,4","71","900"
7/03/2021 7:51:14 a. m.,"503","24,4","72","900"
7/03/2021 7:52:14 a. m.,"499","24,4","72","900"
7/03/2021 7:53:14 a. m.,"522","24,4","72","900"
7/03/2021 7:54:14 a. m.,"506","24,4","72","900"
7/03/2021 7:55:14 a. m.,"526","24,4","72","900"
7/03/2021 7:56:14 a. m.,"504","24,4","71","900"
7/03/2021 7:57:14 a. m.,"515","24,4","71","900"
7/03/2021 7:58:14 a. m.,"527","24,4","72","900"
7/03/2021 7:59:14 a. m.,"525","24,5","72","900"
7/03/2021 8:00:14 a. m.,"515","24,4","72","900"
7/03/2021 8:01:14 a. m.,"522","24,5","72","900"
7/03/2021 8:02:14 a. m.,"526","24,5","72","900"
7/03/2021 8:03:14 a. m.,"510","24,5","72","900"
7/03/2021 8:04:14 a. m.,"509","24,5","72","900"
7/03/2021 8:05:14 a. m.,"522","24,5","72","900"
7/03/2021 8:06:14 a. m.,"504","24,5","72","900"
7/03/2021 8:07:14 a. m.,"515","24,5","71","900"
7/03/2021 8:08:14 a. m.,"504","24,5","72","900"
7/03/2021 8:09:14 a. m.,"499","24,5","71","900"
7/03/2021 8:10:14 a. m.,"515","24,5","71","900"
7/03/2021 8:11:14 a. m.,"514","24,5","71","900"
7/03/2021 8:12:14 a. m.,"497","24,5","72","900"
7/03/2021 8:13:14 a. m.,"509","24,5","72","900"
7/03/2021 8:14:14 a. m.,"492","24,5","72","900"
7/03/2021 8:15:14 a. m.,"506","24,5","72","900"
7/03/2021 8:16:14 a. m.,"487","24,5","72","900"
7/03/2021 8:17:14 a. m.,"511","24,5","72","900"
7/03/2021 8:18:14 a. m.,"520","24,5","72","900"
7/03/2021 8:19:14 a. m.,"517","24,5","72","900"
7/03/2021 8:20:14 a. m.,"509","24,5","72","900"
7/03/2021 8:21:14 a. m.,"498","24,5","72","900"
7/03/2021 8:22:14 a. m.,"508","24,5","72","900"
7/03/2021 8:23:14 a. m.,"509","24,6","72","900"
7/03/2021 8:24:14 a. m.,"497","24,6","72","900"
7/03/2021 8:25:14 a. m.,"498","24,5","72","900"
7/03/2021 8:26:14 a. m.,"509","24,6","72","900"
7/03/2021 8:27:14 a. m.,"511","24,6","72","900"
7/03/2021 8:28:14 a. m.,"509","24,5","72","900"
7/03/2021 8:29:14 a. m.,"511","24,6","72","900"
7/03/2021 8:30:14 a. m.,"506","24,6","72","900"
7/03/2021 8:31:14 a. m.,"528","24,6","72","900"
7/03/2021 8:32:14 a. m.,"502","24,6","72","900"
7/03/2021 8:33:14 a. m.,"510","24,6","72","900"
7/03/2021 8:34:14 a. m.,"491","24,6","72","900"
7/03/2021 8:35:14 a. m.,"503","24,6","72","900"
7/03/2021 8:36:14 a. m.,"505","24,6","72","900"
7/03/2021 8:37:14 a. m.,"498","24,6","72","900"
7/03/2021 8:38:14 a. m.,"509","24,6","72","900"
7/03/2021 8:39:14 a. m.,"506","24,6","71","900"
7/03/2021 8:40:14 a. m.,"524","24,6","71","900"
7/03/2021 8:41:14 a. m.,"524","24,6","71","900"
7/03/2021 8:42:14 a. m.,"491","24,6","71","900"
7/03/2021 8:43:14 a. m.,"513","24,6","71","900"
7/03/2021 8:44:14 a. m.,"509","24,6","72","900"
7/03/2021 8:45:14 a. m.,"512","24,6","72","900"
7/03/2021 8:46:14 a. m.,"501","24,6","72","900"
7/03/2021 8:47:14 a. m.,"485","24,6","72","900"
7/03/2021 8:48:14 a. m.,"507","24,6","72","900"
7/03/2021 8:49:14 a. m.,"497","24,6","72","900"
7/03/2021 8:50:14 a. m.,"506","24,6","72","900"
7/03/2021 8:51:14 a. m.,"499","24,6","72","900"
7/03/2021 8:52:14 a. m.,"486","24,6","72","900"
7/03/2021 8:53:14 a. m.,"488","24,6","72","900"
7/03/2021 8:54:14 a. m.,"485","24,6","72","900"
7/03/2021 8:55:14 a. m.,"498","24,6","72","900"
7/03/2021 8:56:14 a. m.,"483","24,6","72","900"
7/03/2021 8:57:14 a. m.,"504","24,6","72","900"
7/03/2021 8:58:14 a. m.,"492","24,6","72","900"
7/03/2021 8:59:14 a. m.,"503","24,7","72","900"
7/03/2021 9:00:14 a. m.,"474","24,7","72","900"
7/03/2021 9:01:14 a. m.,"499","24,8","72","900"
7/03/2021 9:02:14 a. m.,"483","24,7","72","900"
7/03/2021 9:03:14 a. m.,"488","24,7","72","900"
7/03/2021 9:04:14 a. m.,"487","24,8","72","900"
7/03/2021 9:05:14 a. m.,"478","24,8","71","900"
7/03/2021 9:06:14 a. m.,"478","24,8","71","900"
7/03/2021 9:07:14 a. m.,"484","24,8","71","900"
7/03/2021 9:08:14 a. m.,"488","24,8","71","900"
7/03/2021 9:09:14 a. m.,"478","24,8","71","900"
7/03/2021 9:10:14 a. m.,"489","24,8","71","900"
7/03/2021 9:11:14 a. m.,"467","24,8","71","900"
7/03/2021 9:12:14 a. m.,"482","24,8","71","900"
7/03/2021 9:13:14 a. m.,"479","24,8","71","901"
7/03/2021 9:14:14 a. m.,"482","24,8","71","901"
7/03/2021 9:15:14 a. m.,"480","24,8","71","900"
7/03/2021 9:16:14 a. m.,"490","24,8","70","901"
7/03/2021 9:17:14 a. m.,"485","24,8","70","901"
7/03/2021 9:18:14 a. m.,"466","24,9","70","901"
7/03/2021 9:19:14 a. m.,"470","24,8","70","901"
7/03/2021 9:20:14 a. m.,"458","24,8","70","901"
7/03/2021 9:21:14 a. m.,"458","24,9","70","901"
7/03/2021 9:22:14 a. m.,"452","24,9","70","901"
7/03/2021 9:23:14 a. m.,"446","24,9","70","901"
7/03/2021 9:24:14 a. m.,"472","24,9","70","901"
7/03/2021 9:25:14 a. m.,"460","24,9","70","901"
7/03/2021 9:26:14 a. m.,"469","24,9","70","901"
7/03/2021 9:27:14 a. m.,"457","24,9","70","901"
7/03/2021 9:28:14 a. m.,"469","24,9","70","901"
7/03/2021 9:29:14 a. m.,"495","25,0","70","901"
7/03/2021 9:30:14 a. m.,"485","25,0","70","901"
7/03/2021 9:31:14 a. m.,"484","25,0","70","901"
7/03/2021 9:32:14 a. m.,"496","25,0","70","901"
7/03/2021 9:33:14 a. m.,"511","25,0","70","901"
7/03/2021 9:34:14 a. m.,"518","25,0","70","901"
7/03/2021 9:35:14 a. m.,"525","25,0","70","901"
7/03/2021 9:36:14 a. m.,"532","25,0","70","901"
7/03/2021 9:37:14 a. m.,"572","25,0","70","901"
7/03/2021 9:38:14 a. m.,"589","25,0","70","901"
7/03/2021 9:39:14 a. m.,"604","25,0","70","901"
7/03/2021 9:40:14 a. m.,"572","25,0","69","901"
7/03/2021 9:41:14 a. m.,"589","25,0","69","901"
7/03/2021 9:42:14 a. m.,"585","25,0","69","901"
7/03/2021 9:43:14 a. m.,"565","25,1","69","901"
7/03/2021 9:44:14 a. m.,"556","25,1","69","901"
7/03/2021 9:45:14 a. m.,"547","25,1","69","901"
7/03/2021 9:46:14 a. m.,"578","25,1","70","901"
7/03/2021 9:47:14 a. m.,"575","25,1","70","901"
7/03/2021 9:48:14 a. m.,"548","25,1","70","901"
7/03/2021 9:49:14 a. m.,"547","25,1","70","901"
7/03/2021 9:50:14 a. m.,"569","25,1","70","901"
7/03/2021 9:51:14 a. m.,"578","25,1","70","901"
