Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
3/03/2021 6:21:17 a. m.,"398","21,9","57","903"
3/03/2021 6:22:17 a. m.,"409","21,9","57","903"
3/03/2021 6:23:17 a. m.,"397","21,9","57","903"
3/03/2021 6:24:17 a. m.,"398","21,9","57","903"
3/03/2021 6:25:17 a. m.,"395","21,9","57","903"
3/03/2021 6:26:17 a. m.,"401","21,9","57","903"
3/03/2021 6:27:17 a. m.,"407","21,9","57","903"
3/03/2021 6:28:17 a. m.,"399","21,9","57","903"
3/03/2021 6:29:17 a. m.,"399","21,9","57","903"
3/03/2021 6:30:17 a. m.,"404","21,9","57","903"
3/03/2021 6:31:17 a. m.,"419","21,9","57","903"
3/03/2021 6:32:17 a. m.,"409","21,9","57","903"
3/03/2021 6:33:17 a. m.,"415","21,9","57","903"
3/03/2021 6:34:17 a. m.,"396","21,9","57","903"
3/03/2021 6:35:17 a. m.,"403","21,9","57","903"
3/03/2021 6:36:17 a. m.,"406","21,9","57","903"
3/03/2021 6:37:17 a. m.,"408","21,8","57","903"
3/03/2021 6:38:17 a. m.,"399","21,8","57","903"
3/03/2021 6:39:17 a. m.,"406","21,8","57","903"
3/03/2021 6:40:17 a. m.,"397","21,8","57","903"
3/03/2021 6:41:17 a. m.,"402","21,8","57","903"
3/03/2021 6:42:17 a. m.,"403","21,8","57","904"
3/03/2021 6:43:17 a. m.,"408","21,8","57","904"
3/03/2021 6:44:17 a. m.,"405","21,8","57","904"
3/03/2021 6:45:17 a. m.,"396","21,8","57","904"
3/03/2021 6:46:17 a. m.,"404","21,8","57","904"
3/03/2021 6:47:17 a. m.,"408","21,8","57","904"
3/03/2021 6:48:17 a. m.,"403","21,8","57","904"
3/03/2021 6:49:17 a. m.,"403","21,8","57","904"
3/03/2021 6:50:17 a. m.,"403","21,8","57","904"
3/03/2021 6:51:17 a. m.,"391","21,8","57","904"
3/03/2021 6:52:17 a. m.,"394","21,8","57","904"
3/03/2021 6:53:17 a. m.,"405","21,8","57","904"
3/03/2021 6:54:17 a. m.,"407","21,8","57","904"
3/03/2021 6:55:17 a. m.,"410","21,8","57","904"
3/03/2021 6:56:17 a. m.,"406","21,8","57","904"
3/03/2021 6:57:17 a. m.,"392","21,8","57","904"
3/03/2021 6:58:17 a. m.,"410","21,8","57","904"
3/03/2021 6:59:17 a. m.,"405","21,8","57","904"
3/03/2021 7:00:17 a. m.,"391","21,8","57","904"
3/03/2021 7:01:17 a. m.,"405","21,8","57","904"
3/03/2021 7:02:17 a. m.,"398","21,8","57","904"
3/03/2021 7:03:17 a. m.,"401","21,8","57","904"
3/03/2021 7:04:17 a. m.,"405","21,8","57","904"
3/03/2021 7:05:17 a. m.,"417","21,9","57","904"
3/03/2021 7:06:17 a. m.,"398","21,8","57","904"
3/03/2021 7:07:17 a. m.,"403","21,8","57","904"
3/03/2021 7:08:17 a. m.,"400","21,9","57","904"
3/03/2021 7:09:17 a. m.,"403","21,9","57","904"
3/03/2021 7:10:17 a. m.,"403","21,9","57","904"
3/03/2021 7:11:17 a. m.,"403","21,9","57","904"
3/03/2021 7:12:17 a. m.,"401","21,9","57","904"
3/03/2021 7:13:17 a. m.,"408","21,9","57","904"
3/03/2021 7:14:17 a. m.,"417","22,0","57","904"
3/03/2021 7:15:17 a. m.,"412","21,9","58","904"
3/03/2021 7:16:17 a. m.,"418","21,9","58","904"
3/03/2021 7:17:17 a. m.,"402","22,0","58","904"
3/03/2021 7:18:17 a. m.,"412","22,0","58","904"
3/03/2021 7:19:17 a. m.,"408","22,0","58","904"
3/03/2021 7:20:17 a. m.,"411","22,0","58","904"
3/03/2021 7:21:17 a. m.,"418","22,0","58","904"
3/03/2021 7:22:17 a. m.,"396","22,0","58","904"
3/03/2021 7:23:17 a. m.,"400","22,0","58","904"
3/03/2021 7:24:17 a. m.,"401","22,0","58","904"
3/03/2021 7:25:17 a. m.,"408","22,0","58","904"
3/03/2021 7:26:17 a. m.,"402","22,0","58","904"
3/03/2021 7:27:17 a. m.,"410","22,1","58","904"
3/03/2021 7:28:17 a. m.,"414","22,1","58","904"
3/03/2021 7:29:17 a. m.,"398","22,1","58","904"
3/03/2021 7:30:17 a. m.,"413","22,1","58","904"
3/03/2021 7:31:17 a. m.,"411","22,1","58","904"
3/03/2021 7:32:17 a. m.,"421","22,2","58","904"
3/03/2021 7:33:17 a. m.,"418","22,2","58","904"
3/03/2021 7:34:17 a. m.,"421","22,2","58","904"
3/03/2021 7:35:17 a. m.,"411","22,2","58","904"
3/03/2021 7:36:17 a. m.,"426","22,3","58","904"
3/03/2021 7:37:17 a. m.,"412","22,4","58","904"
3/03/2021 7:38:17 a. m.,"413","22,4","58","904"
3/03/2021 7:39:17 a. m.,"421","22,4","58","904"
3/03/2021 7:40:17 a. m.,"413","22,4","58","904"
3/03/2021 7:41:17 a. m.,"417","22,5","58","904"
3/03/2021 7:42:17 a. m.,"417","22,5","58","904"
3/03/2021 7:43:17 a. m.,"425","22,5","58","904"
3/03/2021 7:44:17 a. m.,"397","22,5","58","904"
3/03/2021 7:45:17 a. m.,"414","22,5","58","904"
3/03/2021 7:46:17 a. m.,"412","22,6","58","904"
3/03/2021 7:47:17 a. m.,"424","22,6","58","904"
3/03/2021 7:48:17 a. m.,"426","22,6","58","904"
3/03/2021 7:49:17 a. m.,"415","22,7","58","904"
3/03/2021 7:50:17 a. m.,"421","22,7","58","904"
3/03/2021 7:51:17 a. m.,"425","22,8","58","904"
3/03/2021 7:52:17 a. m.,"420","22,8","58","904"
3/03/2021 7:53:17 a. m.,"422","22,9","58","904"
3/03/2021 7:54:17 a. m.,"431","22,9","58","904"
3/03/2021 7:55:17 a. m.,"419","22,9","58","904"
3/03/2021 7:56:17 a. m.,"415","23,0","58","904"
3/03/2021 7:57:17 a. m.,"425","23,0","58","904"
3/03/2021 7:58:17 a. m.,"436","23,0","58","904"
3/03/2021 7:59:17 a. m.,"427","23,0","58","904"
3/03/2021 8:00:17 a. m.,"424","23,0","58","904"
3/03/2021 8:01:17 a. m.,"427","23,1","59","904"
3/03/2021 8:02:17 a. m.,"432","23,1","59","904"
3/03/2021 8:03:17 a. m.,"415","23,1","59","904"
3/03/2021 8:04:17 a. m.,"430","23,2","59","904"
3/03/2021 8:05:17 a. m.,"452","23,2","59","904"
3/03/2021 8:06:17 a. m.,"439","23,2","59","904"
3/03/2021 8:07:17 a. m.,"421","23,3","59","904"
3/03/2021 8:08:17 a. m.,"421","23,4","59","904"
3/03/2021 8:09:17 a. m.,"437","23,4","59","904"
3/03/2021 8:10:17 a. m.,"438","23,5","59","904"
3/03/2021 8:11:17 a. m.,"437","23,5","59","904"
3/03/2021 8:12:17 a. m.,"432","23,5","59","904"
3/03/2021 8:13:17 a. m.,"423","23,5","59","904"
3/03/2021 8:14:17 a. m.,"445","23,6","59","904"
3/03/2021 8:15:17 a. m.,"432","23,6","59","904"
3/03/2021 8:16:17 a. m.,"439","23,7","59","904"
3/03/2021 8:17:17 a. m.,"443","23,7","59","904"
3/03/2021 8:18:17 a. m.,"451","23,8","59","904"
3/03/2021 8:19:17 a. m.,"432","23,8","59","904"
3/03/2021 8:20:17 a. m.,"425","23,9","59","904"
3/03/2021 8:21:17 a. m.,"439","23,9","59","904"
3/03/2021 8:22:17 a. m.,"446","23,9","59","904"
3/03/2021 8:23:17 a. m.,"436","24,0","59","904"
3/03/2021 8:24:17 a. m.,"461","24,0","59","904"
3/03/2021 8:25:17 a. m.,"460","24,0","59","904"
3/03/2021 8:26:17 a. m.,"438","24,1","59","904"
3/03/2021 8:27:17 a. m.,"446","24,1","59","904"
3/03/2021 8:28:17 a. m.,"452","24,2","59","904"
3/03/2021 8:29:17 a. m.,"437","24,2","59","904"
3/03/2021 8:30:17 a. m.,"450","24,2","59","904"
3/03/2021 8:31:17 a. m.,"440","24,3","59","904"
3/03/2021 8:32:17 a. m.,"439","24,4","59","904"
3/03/2021 8:33:17 a. m.,"454","24,4","59","904"
3/03/2021 8:34:17 a. m.,"466","24,5","59","904"
3/03/2021 8:35:17 a. m.,"454","24,5","59","904"
3/03/2021 8:36:17 a. m.,"460","24,5","60","904"
3/03/2021 8:37:17 a. m.,"445","24,5","60","904"
3/03/2021 8:38:17 a. m.,"455","24,6","60","904"
3/03/2021 8:39:17 a. m.,"458","24,6","60","904"
3/03/2021 8:40:17 a. m.,"443","24,7","60","904"
3/03/2021 8:41:17 a. m.,"465","24,8","60","904"
3/03/2021 8:42:17 a. m.,"464","24,8","60","904"
3/03/2021 8:43:17 a. m.,"469","24,9","60","904"
3/03/2021 8:44:17 a. m.,"455","24,9","60","904"
3/03/2021 8:45:17 a. m.,"457","25,0","60","904"
3/03/2021 8:46:17 a. m.,"468","25,0","60","904"
3/03/2021 8:47:17 a. m.,"479","25,0","60","904"
3/03/2021 8:48:17 a. m.,"459","25,0","60","904"
3/03/2021 8:49:17 a. m.,"462","25,1","60","904"
3/03/2021 8:50:17 a. m.,"465","25,1","60","904"
3/03/2021 8:51:17 a. m.,"453","25,2","60","904"
3/03/2021 8:52:17 a. m.,"455","25,2","60","904"
3/03/2021 8:53:17 a. m.,"459","25,3","60","905"
3/03/2021 8:54:17 a. m.,"449","25,4","60","905"
3/03/2021 8:55:17 a. m.,"463","25,4","60","905"
3/03/2021 8:56:17 a. m.,"469","25,5","60","905"
3/03/2021 8:57:17 a. m.,"478","25,5","60","905"
3/03/2021 8:58:17 a. m.,"470","25,5","60","905"
3/03/2021 8:59:17 a. m.,"465","25,6","60","905"
3/03/2021 9:00:17 a. m.,"469","25,6","60","905"
3/03/2021 9:01:17 a. m.,"474","25,6","60","904"
3/03/2021 9:02:17 a. m.,"469","25,7","60","904"
3/03/2021 9:03:17 a. m.,"473","25,8","60","904"
3/03/2021 9:04:17 a. m.,"453","25,8","60","905"
3/03/2021 9:05:17 a. m.,"483","25,9","60","905"
3/03/2021 9:06:17 a. m.,"469","25,9","60","905"
3/03/2021 9:07:17 a. m.,"475","26,0","60","905"
3/03/2021 9:08:17 a. m.,"476","26,0","60","905"
3/03/2021 9:09:17 a. m.,"492","26,0","60","905"
3/03/2021 9:10:17 a. m.,"465","26,1","60","905"
3/03/2021 9:11:17 a. m.,"470","26,1","60","905"
3/03/2021 9:12:17 a. m.,"493","26,2","60","905"
3/03/2021 9:13:17 a. m.,"469","26,2","60","905"
3/03/2021 9:14:17 a. m.,"469","26,2","60","905"
3/03/2021 9:15:17 a. m.,"468","26,3","60","905"
3/03/2021 9:16:17 a. m.,"488","26,4","60","905"
3/03/2021 9:17:17 a. m.,"476","26,5","60","905"
3/03/2021 9:18:17 a. m.,"495","26,5","60","905"
3/03/2021 9:19:17 a. m.,"478","26,5","61","905"
3/03/2021 9:20:17 a. m.,"469","26,5","61","905"
3/03/2021 9:21:17 a. m.,"473","26,5","61","904"
3/03/2021 9:22:17 a. m.,"480","26,5","61","904"
3/03/2021 9:23:17 a. m.,"475","26,6","61","904"
3/03/2021 9:24:17 a. m.,"475","26,7","61","904"
3/03/2021 9:25:17 a. m.,"474","26,8","61","904"
3/03/2021 9:26:17 a. m.,"482","26,8","61","904"
3/03/2021 9:27:17 a. m.,"487","26,9","61","905"
3/03/2021 9:28:17 a. m.,"477","26,9","61","905"
3/03/2021 9:29:17 a. m.,"488","26,9","61","905"
3/03/2021 9:30:17 a. m.,"482","27,0","61","904"
3/03/2021 9:31:17 a. m.,"492","27,0","61","904"
3/03/2021 9:32:17 a. m.,"477","27,0","61","905"
3/03/2021 9:33:17 a. m.,"494","27,0","61","904"
3/03/2021 9:34:17 a. m.,"475","27,1","61","904"
3/03/2021 9:35:17 a. m.,"473","27,1","61","904"
3/03/2021 9:36:17 a. m.,"483","27,2","61","904"
3/03/2021 9:37:17 a. m.,"492","27,2","61","904"
3/03/2021 9:38:17 a. m.,"464","27,3","61","904"
3/03/2021 9:39:17 a. m.,"494","27,4","61","904"
3/03/2021 9:40:17 a. m.,"501","27,5","61","904"
3/03/2021 9:41:17 a. m.,"513","27,5","61","904"
3/03/2021 9:42:17 a. m.,"494","27,6","61","904"
3/03/2021 9:43:17 a. m.,"491","27,8","61","904"
3/03/2021 9:44:17 a. m.,"492","27,9","62","904"
3/03/2021 9:45:17 a. m.,"487","28,0","62","904"
3/03/2021 9:46:17 a. m.,"511","28,1","62","904"
3/03/2021 9:47:17 a. m.,"540","28,4","62","904"
3/03/2021 9:48:17 a. m.,"508","28,5","63","904"
3/03/2021 9:49:17 a. m.,"510","28,6","63","904"
3/03/2021 9:50:17 a. m.,"534","28,9","63","904"
3/03/2021 9:51:17 a. m.,"535","29,0","63","904"
3/03/2021 9:52:17 a. m.,"537","29,2","63","904"
3/03/2021 9:53:17 a. m.,"528","29,5","64","904"
3/03/2021 9:54:17 a. m.,"523","29,6","64","904"
3/03/2021 9:55:17 a. m.,"549","29,9","64","904"
3/03/2021 9:56:17 a. m.,"544","30,0","64","904"
3/03/2021 9:57:17 a. m.,"543","30,2","65","904"
3/03/2021 9:58:17 a. m.,"550","30,5","65","904"
3/03/2021 9:59:17 a. m.,"544","30,7","65","904"
3/03/2021 10:00:17 a. m.,"567","31,0","65","904"
3/03/2021 10:01:17 a. m.,"572","31,1","66","904"
3/03/2021 10:02:17 a. m.,"555","31,4","66","904"
3/03/2021 10:03:17 a. m.,"572","31,6","66","904"
3/03/2021 10:04:17 a. m.,"587","31,9","66","904"
3/03/2021 10:05:17 a. m.,"587","32,0","67","904"
3/03/2021 10:06:17 a. m.,"608","32,3","67","904"
3/03/2021 10:07:17 a. m.,"599","32,5","67","904"
3/03/2021 10:08:17 a. m.,"617","32,7","67","904"
3/03/2021 10:09:17 a. m.,"608","32,9","67","904"
3/03/2021 10:10:17 a. m.,"602","33,1","67","904"
3/03/2021 10:11:17 a. m.,"609","33,3","68","904"
3/03/2021 10:12:17 a. m.,"645","33,5","68","904"
3/03/2021 10:13:17 a. m.,"638","33,8","68","904"
3/03/2021 10:14:17 a. m.,"651","34,0","68","904"
3/03/2021 10:15:17 a. m.,"638","34,1","68","904"
3/03/2021 10:16:17 a. m.,"662","34,3","69","904"
3/03/2021 10:17:17 a. m.,"662","34,5","69","904"
3/03/2021 10:18:17 a. m.,"652","34,8","69","904"
3/03/2021 10:19:17 a. m.,"664","34,9","69","904"
3/03/2021 10:20:17 a. m.,"651","35,1","69","904"
3/03/2021 10:21:17 a. m.,"678","35,3","70","904"
3/03/2021 10:22:17 a. m.,"675","35,5","70","904"
3/03/2021 10:23:17 a. m.,"677","35,7","70","904"
3/03/2021 10:24:17 a. m.,"661","35,9","70","904"
3/03/2021 10:25:17 a. m.,"672","36,0","70","904"
3/03/2021 10:26:17 a. m.,"692","36,2","70","904"
3/03/2021 10:27:17 a. m.,"685","36,5","70","904"
3/03/2021 10:28:17 a. m.,"696","36,7","71","904"
3/03/2021 10:29:17 a. m.,"736","36,8","71","904"
3/03/2021 10:30:17 a. m.,"729","37,0","71","904"
3/03/2021 10:31:17 a. m.,"702","37,2","71","904"
3/03/2021 10:32:17 a. m.,"708","37,3","71","904"
3/03/2021 10:33:17 a. m.,"724","37,5","71","904"
3/03/2021 10:34:17 a. m.,"761","37,7","71","904"
3/03/2021 10:35:17 a. m.,"749","37,9","71","904"
3/03/2021 10:36:17 a. m.,"759","38,0","71","904"
3/03/2021 10:37:17 a. m.,"742","38,2","71","904"
3/03/2021 10:38:17 a. m.,"760","38,4","71","904"
3/03/2021 10:39:17 a. m.,"754","38,5","71","904"
3/03/2021 10:40:17 a. m.,"757","38,7","71","904"
3/03/2021 10:41:17 a. m.,"776","38,8","72","904"
3/03/2021 10:42:17 a. m.,"804","39,0","72","904"
3/03/2021 10:43:17 a. m.,"808","39,2","72","904"
3/03/2021 10:44:17 a. m.,"777","39,3","72","904"
3/03/2021 10:45:17 a. m.,"794","39,5","72","904"
3/03/2021 10:46:17 a. m.,"799","39,7","72","904"
3/03/2021 10:47:17 a. m.,"800","39,8","72","904"
3/03/2021 10:48:17 a. m.,"810","40,0","72","904"
3/03/2021 10:49:17 a. m.,"811","40,1","72","904"
3/03/2021 10:50:17 a. m.,"825","40,2","72","904"
3/03/2021 10:51:17 a. m.,"818","40,5","72","904"
3/03/2021 10:52:17 a. m.,"829","40,5","72","904"
3/03/2021 10:53:17 a. m.,"844","40,7","72","904"
3/03/2021 10:54:17 a. m.,"831","40,8","72","904"
3/03/2021 10:55:17 a. m.,"848","41,0","72","904"
3/03/2021 10:56:17 a. m.,"840","41,2","72","904"
3/03/2021 10:57:17 a. m.,"861","41,3","72","904"
3/03/2021 10:58:17 a. m.,"891","41,5","72","904"
3/03/2021 10:59:17 a. m.,"847","41,6","72","904"
3/03/2021 11:00:17 a. m.,"880","41,7","72","904"
3/03/2021 11:01:17 a. m.,"862","41,8","72","904"
3/03/2021 11:02:17 a. m.,"886","42,0","72","904"
3/03/2021 11:03:17 a. m.,"873","42,1","72","904"
3/03/2021 11:04:17 a. m.,"886","42,3","72","904"
3/03/2021 11:05:17 a. m.,"907","42,4","72","904"
3/03/2021 11:06:17 a. m.,"880","42,5","72","904"
3/03/2021 11:07:17 a. m.,"875","42,7","72","904"
3/03/2021 11:08:17 a. m.,"943","42,8","72","904"
3/03/2021 11:09:17 a. m.,"891","43,0","72","904"
3/03/2021 11:10:17 a. m.,"934","43,0","72","904"
3/03/2021 11:11:17 a. m.,"915","43,2","72","904"
3/03/2021 11:12:17 a. m.,"918","43,3","72","904"
3/03/2021 11:13:17 a. m.,"896","43,5","72","904"
3/03/2021 11:14:17 a. m.,"902","43,5","72","904"
3/03/2021 11:15:17 a. m.,"923","43,7","72","904"
3/03/2021 11:16:17 a. m.,"904","43,8","72","904"
3/03/2021 11:17:17 a. m.,"973","43,9","72","904"
3/03/2021 11:18:17 a. m.,"947","44,0","72","904"
3/03/2021 11:19:17 a. m.,"948","44,2","72","904"
3/03/2021 11:20:17 a. m.,"924","44,2","72","904"
3/03/2021 11:21:17 a. m.,"948","44,3","72","904"
3/03/2021 11:22:17 a. m.,"941","44,5","72","904"
3/03/2021 11:23:17 a. m.,"994","44,7","72","904"
3/03/2021 11:24:17 a. m.,"976","44,7","72","904"
3/03/2021 11:25:17 a. m.,"975","44,8","72","904"
3/03/2021 11:26:17 a. m.,"1024","45,0","72","904"
3/03/2021 11:27:17 a. m.,"980","45,0","72","904"
3/03/2021 11:28:17 a. m.,"989","45,2","72","904"
3/03/2021 11:29:17 a. m.,"981","45,2","72","904"
3/03/2021 11:30:17 a. m.,"1047","45,3","72","903"
3/03/2021 11:31:17 a. m.,"975","45,5","72","903"
3/03/2021 11:32:17 a. m.,"1045","45,6","72","904"
3/03/2021 11:33:17 a. m.,"990","45,7","72","904"
3/03/2021 11:34:17 a. m.,"1048","45,8","72","904"
3/03/2021 11:35:17 a. m.,"1029","45,9","71","903"
3/03/2021 11:36:17 a. m.,"1024","46,0","72","903"
3/03/2021 11:37:17 a. m.,"1018","46,1","72","903"
3/03/2021 11:38:17 a. m.,"1067","46,2","71","904"
3/03/2021 11:39:17 a. m.,"1047","46,3","71","903"
3/03/2021 11:40:17 a. m.,"1043","46,4","71","904"
3/03/2021 11:41:17 a. m.,"1080","46,5","71","903"
3/03/2021 11:42:17 a. m.,"1066","46,7","71","903"
3/03/2021 11:43:17 a. m.,"1046","46,8","72","903"
3/03/2021 11:44:17 a. m.,"1074","46,8","71","903"
3/03/2021 11:45:17 a. m.,"1055","47,0","71","903"
3/03/2021 11:46:17 a. m.,"1081","47,0","71","903"
3/03/2021 11:47:17 a. m.,"1054","47,2","71","903"
3/03/2021 11:48:17 a. m.,"1105","47,3","71","903"
3/03/2021 11:49:17 a. m.,"1078","47,3","71","903"
3/03/2021 11:50:17 a. m.,"1175","47,5","71","903"
3/03/2021 11:51:17 a. m.,"1113","47,5","71","903"
3/03/2021 11:52:17 a. m.,"1071","47,7","71","903"
3/03/2021 11:53:17 a. m.,"1090","47,8","71","903"
3/03/2021 11:54:17 a. m.,"1064","47,8","71","903"
3/03/2021 11:55:17 a. m.,"1093","48,0","71","903"
3/03/2021 11:56:17 a. m.,"1072","48,0","71","903"
3/03/2021 11:57:17 a. m.,"1159","48,2","72","903"
3/03/2021 11:58:17 a. m.,"592","47,8","30","903"
3/03/2021 11:59:17 a. m.,"563","46,3","38","904"
3/03/2021 12:00:17 p. m.,"534","44,7","28","903"
3/03/2021 12:01:17 p. m.,"630","43,2","31","902"
3/03/2021 12:02:17 p. m.,"533","42,4","28","902"
3/03/2021 12:03:17 p. m.,"482","41,5","28","902"
3/03/2021 12:04:17 p. m.,"512","40,9","33","902"
3/03/2021 12:05:17 p. m.,"494","40,4","29","902"
3/03/2021 12:06:17 p. m.,"537","40,1","31","902"
3/03/2021 12:07:17 p. m.,"507","40,0","32","903"
3/03/2021 12:08:17 p. m.,"518","39,8","33","904"
3/03/2021 12:09:17 p. m.,"513","39,3","35","904"
3/03/2021 12:10:17 p. m.,"556","39,1","39","905"
3/03/2021 12:11:17 p. m.,"465","39,0","32","905"
3/03/2021 12:12:17 p. m.,"454","38,5","37","905"
3/03/2021 12:13:17 p. m.,"445","38,0","37","905"
3/03/2021 12:14:17 p. m.,"458","37,5","39","905"
3/03/2021 12:15:17 p. m.,"458","37,2","39","905"
3/03/2021 12:16:17 p. m.,"454","36,9","38","905"
3/03/2021 12:17:17 p. m.,"444","36,5","34","905"
3/03/2021 12:18:17 p. m.,"463","36,0","35","905"
3/03/2021 12:19:17 p. m.,"2055","35,5","37","905"
3/03/2021 12:20:17 p. m.,"512","35,0","38","905"
3/03/2021 12:21:17 p. m.,"517","34,5","39","905"
3/03/2021 12:22:17 p. m.,"500","34,1","40","905"
3/03/2021 12:23:17 p. m.,"714","33,9","41","905"
3/03/2021 12:24:17 p. m.,"460","34,1","45","905"
3/03/2021 12:25:17 p. m.,"460","34,5","41","905"
3/03/2021 12:26:17 p. m.,"505","34,9","48","905"
3/03/2021 12:27:17 p. m.,"435","35,3","40","903"
3/03/2021 12:28:17 p. m.,"465","35,5","40","902"
3/03/2021 12:29:17 p. m.,"450","35,5","38","900"
3/03/2021 12:30:17 p. m.,"501","35,4","47","899"
3/03/2021 12:31:17 p. m.,"844","35,4","49","899"
3/03/2021 12:32:17 p. m.,"448","36,2","38","899"
3/03/2021 12:33:17 p. m.,"431","37,2","33","899"
3/03/2021 12:34:17 p. m.,"412","37,0","33","899"
3/03/2021 12:35:17 p. m.,"457","36,2","36","898"
3/03/2021 12:36:17 p. m.,"790","35,7","40","898"
3/03/2021 12:37:17 p. m.,"602","35,2","41","898"
3/03/2021 12:38:17 p. m.,"473","34,8","40","898"
3/03/2021 12:39:17 p. m.,"480","34,5","41","898"
3/03/2021 12:40:17 p. m.,"452","34,2","41","898"
3/03/2021 12:41:17 p. m.,"419","33,8","41","898"
3/03/2021 12:42:17 p. m.,"428","33,6","41","898"
3/03/2021 12:43:17 p. m.,"406","33,3","41","898"
3/03/2021 12:44:17 p. m.,"428","33,2","41","898"
3/03/2021 12:45:17 p. m.,"413","33,0","40","898"
3/03/2021 12:46:17 p. m.,"571","33,0","44","898"
3/03/2021 12:47:17 p. m.,"487","32,9","43","898"
3/03/2021 12:48:17 p. m.,"439","32,8","42","898"
3/03/2021 12:49:17 p. m.,"468","32,5","42","898"
3/03/2021 12:50:17 p. m.,"431","32,5","42","898"
3/03/2021 12:51:17 p. m.,"434","32,3","42","898"
3/03/2021 12:52:17 p. m.,"428","32,2","42","898"
3/03/2021 12:53:17 p. m.,"455","32,2","42","898"
3/03/2021 12:54:17 p. m.,"449","32,2","41","898"
3/03/2021 12:55:17 p. m.,"451","32,0","41","898"
3/03/2021 12:56:17 p. m.,"439","31,7","41","898"
3/03/2021 12:57:17 p. m.,"432","31,5","42","898"
3/03/2021 12:58:17 p. m.,"433","31,2","43","898"
3/03/2021 12:59:17 p. m.,"443","31,0","43","898"
3/03/2021 1:00:17 p. m.,"443","30,9","43","898"
3/03/2021 1:01:17 p. m.,"460","30,8","43","898"
3/03/2021 1:02:17 p. m.,"468","30,6","43","898"
3/03/2021 1:03:17 p. m.,"437","30,5","43","898"
3/03/2021 1:04:17 p. m.,"421","30,5","44","898"
3/03/2021 1:05:17 p. m.,"414","30,4","44","898"
3/03/2021 1:06:17 p. m.,"434","30,3","44","898"
3/03/2021 1:07:17 p. m.,"419","30,2","44","898"
3/03/2021 1:08:17 p. m.,"414","30,1","44","898"
3/03/2021 1:09:17 p. m.,"427","30,1","44","898"
3/03/2021 1:10:17 p. m.,"418","30,0","45","898"
3/03/2021 1:11:17 p. m.,"421","29,9","45","898"
3/03/2021 1:12:17 p. m.,"426","29,8","45","898"
3/03/2021 1:13:17 p. m.,"421","29,6","45","898"
3/03/2021 1:14:17 p. m.,"409","29,6","45","898"
3/03/2021 1:15:17 p. m.,"407","29,6","45","898"
3/03/2021 1:16:17 p. m.,"420","29,6","46","898"
3/03/2021 1:17:17 p. m.,"430","29,6","46","898"
3/03/2021 1:18:17 p. m.,"424","29,5","46","898"
3/03/2021 1:19:17 p. m.,"423","29,5","46","898"
3/03/2021 1:20:17 p. m.,"400","29,5","46","898"
3/03/2021 1:21:17 p. m.,"432","29,5","46","898"
3/03/2021 1:22:17 p. m.,"426","29,5","46","898"
3/03/2021 1:23:17 p. m.,"430","29,5","46","898"
3/03/2021 1:24:17 p. m.,"426","29,4","46","898"
3/03/2021 1:25:17 p. m.,"421","29,4","46","898"
3/03/2021 1:26:17 p. m.,"407","29,4","47","898"
3/03/2021 1:27:17 p. m.,"413","29,4","46","898"
3/03/2021 1:28:17 p. m.,"409","29,4","46","898"
3/03/2021 1:29:17 p. m.,"412","29,4","46","898"
3/03/2021 1:30:17 p. m.,"406","29,3","46","898"
3/03/2021 1:31:17 p. m.,"413","29,2","47","898"
3/03/2021 1:32:17 p. m.,"418","29,2","47","898"
3/03/2021 1:33:17 p. m.,"409","29,2","46","898"
3/03/2021 1:34:17 p. m.,"415","29,2","46","898"
3/03/2021 1:35:17 p. m.,"414","29,2","46","898"
3/03/2021 1:36:17 p. m.,"406","29,2","47","898"
3/03/2021 1:37:17 p. m.,"432","29,1","46","898"
3/03/2021 1:38:17 p. m.,"414","29,1","46","898"
3/03/2021 1:39:17 p. m.,"418","29,1","46","898"
3/03/2021 1:40:17 p. m.,"431","29,1","47","898"
3/03/2021 1:41:17 p. m.,"430","29,1","47","898"
3/03/2021 1:42:17 p. m.,"415","29,1","47","898"
3/03/2021 1:43:17 p. m.,"410","29,1","47","898"
3/03/2021 1:44:17 p. m.,"409","29,1","47","898"
3/03/2021 1:45:17 p. m.,"417","29,0","47","898"
3/03/2021 1:46:17 p. m.,"411","29,0","47","898"
3/03/2021 1:47:17 p. m.,"413","29,0","48","898"
3/03/2021 1:48:17 p. m.,"413","29,0","47","898"
3/03/2021 1:49:17 p. m.,"394","29,0","48","898"
3/03/2021 1:50:17 p. m.,"428","29,0","48","898"
3/03/2021 1:51:17 p. m.,"412","29,0","48","898"
3/03/2021 1:52:17 p. m.,"420","29,0","48","898"
3/03/2021 1:53:17 p. m.,"419","29,0","48","898"
3/03/2021 1:54:17 p. m.,"429","29,0","47","898"
3/03/2021 1:55:17 p. m.,"442","29,0","48","898"
3/03/2021 1:56:17 p. m.,"420","29,0","48","898"
3/03/2021 1:57:17 p. m.,"406","29,0","48","897"
3/03/2021 1:58:17 p. m.,"419","29,0","48","897"
3/03/2021 1:59:17 p. m.,"428","29,0","48","897"
3/03/2021 2:00:17 p. m.,"433","29,0","48","897"
3/03/2021 2:01:17 p. m.,"410","29,0","48","897"
3/03/2021 2:02:17 p. m.,"391","29,0","48","897"
3/03/2021 2:03:17 p. m.,"425","29,0","48","897"
3/03/2021 2:04:17 p. m.,"416","29,0","48","897"
